timestamp,GTI,temperature
2021-03-31 13:10:00,139.06,18.93
2021-03-31 14:10:00,271.74,19.15
2021-03-31 15:10:00,183.54000000000002,18.82
2021-03-31 16:10:00,152.08999999999997,18.12
2021-03-31 17:10:00,66.73,16.84
2021-03-31 18:10:00,1.86,14.93
2021-03-31 19:10:00,0.0,12.13
2021-03-31 20:10:00,0.0,11.08
2021-03-31 21:10:00,0.0,10.17
2021-03-31 22:10:00,0.0,9.36
2021-03-31 23:10:00,0.0,10.01
2021-04-01 00:10:00,0.0,10.62
2021-04-01 01:10:00,0.0,7.77
2021-04-01 02:10:00,0.0,6.55
2021-04-01 03:10:00,0.0,6.86
2021-04-01 04:10:00,0.0,7.61
2021-04-01 05:10:00,0.0,7.94
2021-04-01 06:10:00,13.91,7.74
2021-04-01 07:10:00,84.75999999999999,8.32
2021-04-01 08:10:00,160.85,9.52
2021-04-01 09:10:00,223.92,10.99
2021-04-01 10:10:00,242.11999999999998,12.47
2021-04-01 11:10:00,244.14,13.76
2021-04-01 12:10:00,236.68,14.6
2021-04-01 13:10:00,242.99,15.01
2021-04-01 14:10:00,229.73,15.1
2021-04-01 15:10:00,204.31,14.85
2021-04-01 16:10:00,159.55,14.11
2021-04-01 17:10:00,93.93,12.99
2021-04-01 18:10:00,7.409999999999999,11.51
2021-04-01 19:10:00,0.0,9.03
2021-04-01 20:10:00,0.0,7.62
2021-04-01 21:10:00,0.0,6.47
2021-04-01 22:10:00,0.0,5.51
2021-04-01 23:10:00,0.0,4.81
2021-04-02 00:10:00,0.0,4.37
2021-04-02 01:10:00,0.0,4.09
2021-04-02 02:10:00,0.0,3.82
2021-04-02 03:10:00,0.0,3.61
2021-04-02 04:10:00,0.0,3.44
2021-04-02 05:10:00,0.0,3.21
2021-04-02 06:10:00,12.98,3.32
2021-04-02 07:10:00,93.04,4.17
2021-04-02 08:10:00,162.07999999999998,5.32
2021-04-02 09:10:00,242.49,6.26
2021-04-02 10:10:00,231.23,7.33
2021-04-02 11:10:00,244.55,8.36
2021-04-02 12:10:00,214.64,9.34
2021-04-02 13:10:00,207.74,10.09
2021-04-02 14:10:00,190.7,10.66
2021-04-02 15:10:00,171.20000000000002,10.62
2021-04-02 16:10:00,142.47,9.99
2021-04-02 17:10:00,101.03,9.01
2021-04-02 18:10:00,3.71,7.9
2021-04-02 19:10:00,0.0,6.11
2021-04-02 20:10:00,0.0,5.73
2021-04-02 21:10:00,0.0,5.53
2021-04-02 22:10:00,0.0,5.46
2021-04-02 23:10:00,0.0,5.32
2021-04-03 00:10:00,0.0,4.92
2021-04-03 01:10:00,0.0,4.65
2021-04-03 02:10:00,0.0,4.68
2021-04-03 03:10:00,0.0,4.69
2021-04-03 04:10:00,0.0,4.67
2021-04-03 05:10:00,0.0,4.47
2021-04-03 06:10:00,12.06,4.43
2021-04-03 07:10:00,87.43999999999998,4.91
2021-04-03 08:10:00,149.81,5.54
2021-04-03 09:10:00,174.82,6.07
2021-04-03 10:10:00,251.12,6.75
2021-04-03 11:10:00,279.65000000000003,7.2
2021-04-03 12:10:00,313.93,7.8
2021-04-03 13:10:00,321.63,8.57
2021-04-03 14:10:00,274.8,8.9
2021-04-03 15:10:00,236.16,8.95
2021-04-03 16:10:00,171.39000000000001,8.93
2021-04-03 17:10:00,106.66000000000001,8.48
2021-04-03 18:10:00,16.09,7.79
2021-04-03 19:10:00,0.0,6.66
2021-04-03 20:10:00,0.0,6.19
2021-04-03 21:10:00,0.0,5.62
2021-04-03 22:10:00,0.0,5.27
2021-04-03 23:10:00,0.0,4.74
2021-04-04 00:10:00,0.0,4.1
2021-04-04 01:10:00,0.0,3.59
2021-04-04 02:10:00,0.0,3.05
2021-04-04 03:10:00,0.0,2.33
2021-04-04 04:10:00,0.0,1.86
2021-04-04 05:10:00,0.0,1.45
2021-04-04 06:10:00,20.4,1.36
2021-04-04 07:10:00,114.46000000000001,2.2
2021-04-04 08:10:00,176.59,4.59
2021-04-04 09:10:00,204.9,6.02
2021-04-04 10:10:00,219.14,7.33
2021-04-04 11:10:00,228.02,8.7
2021-04-04 12:10:00,228.67000000000002,10.1
2021-04-04 13:10:00,222.07999999999998,11.3
2021-04-04 14:10:00,205.69,12.28
2021-04-04 15:10:00,185.95000000000002,12.96
2021-04-04 16:10:00,169.42000000000002,13.18
2021-04-04 17:10:00,112.83999999999999,12.83
2021-04-04 18:10:00,20.14,11.6
2021-04-04 19:10:00,0.0,9.51
2021-04-04 20:10:00,0.0,8.27
2021-04-04 21:10:00,0.0,7.21
2021-04-04 22:10:00,0.0,6.19
2021-04-04 23:10:00,0.0,5.56
2021-04-05 00:10:00,0.0,5.13
2021-04-05 01:10:00,0.0,5.12
2021-04-05 02:10:00,0.0,5.24
2021-04-05 03:10:00,0.0,4.99
2021-04-05 04:10:00,0.0,5.1
2021-04-05 05:10:00,0.0,5.61
2021-04-05 06:10:00,9.27,5.95
2021-04-05 07:10:00,49.14,6.09
2021-04-05 08:10:00,180.43,5.68
2021-04-05 09:10:00,210.32999999999998,5.88
2021-04-05 10:10:00,80.64999999999999,5.96
2021-04-05 11:10:00,198.4,5.76
2021-04-05 12:10:00,232.04000000000002,6.07
2021-04-05 13:10:00,266.38,5.54
2021-04-05 14:10:00,246.29,5.58
2021-04-05 15:10:00,211.65,5.64
2021-04-05 16:10:00,159.97000000000003,5.69
2021-04-05 17:10:00,118.13,5.66
2021-04-05 18:10:00,21.099999999999998,5.0
2021-04-05 19:10:00,0.0,3.92
2021-04-05 20:10:00,0.0,2.78
2021-04-05 21:10:00,0.0,1.85
2021-04-05 22:10:00,0.0,1.07
2021-04-05 23:10:00,0.0,0.37
2021-04-06 00:10:00,0.0,-0.29
2021-04-06 01:10:00,0.0,-0.78
2021-04-06 02:10:00,0.0,-1.04
2021-04-06 03:10:00,0.0,-1.21
2021-04-06 04:10:00,0.0,-1.36
2021-04-06 05:10:00,0.0,-1.47
2021-04-06 06:10:00,74.69,-1.37
2021-04-06 07:10:00,147.10999999999999,-0.12
2021-04-06 08:10:00,188.10999999999999,1.6
2021-04-06 09:10:00,245.82000000000002,3.08
2021-04-06 10:10:00,273.94,4.15
2021-04-06 11:10:00,325.27,5.3
2021-04-06 12:10:00,259.9,5.82
2021-04-06 13:10:00,332.66,6.04
2021-04-06 14:10:00,241.42,5.95
2021-04-06 15:10:00,239.38,5.71
2021-04-06 16:10:00,139.65,5.28
2021-04-06 17:10:00,110.33,4.58
2021-04-06 18:10:00,18.91,3.85
2021-04-06 19:10:00,0.0,2.31
2021-04-06 20:10:00,0.0,1.43
2021-04-06 21:10:00,0.0,0.81
2021-04-06 22:10:00,0.0,0.14
2021-04-06 23:10:00,0.0,-0.62
2021-04-07 00:10:00,0.0,-1.26
2021-04-07 01:10:00,0.0,-1.71
2021-04-07 02:10:00,0.0,-2.02
2021-04-07 03:10:00,0.0,-2.19
2021-04-07 04:10:00,0.0,-2.32
2021-04-07 05:10:00,0.0,-2.36
2021-04-07 06:10:00,75.67999999999999,-2.13
2021-04-07 07:10:00,152.1,-0.4
2021-04-07 08:10:00,208.42,1.81
2021-04-07 09:10:00,266.81,3.33
2021-04-07 10:10:00,195.8,4.26
2021-04-07 11:10:00,203.95999999999998,5.13
2021-04-07 12:10:00,164.1,5.53
2021-04-07 13:10:00,157.6,5.62
2021-04-07 14:10:00,118.66,5.62
2021-04-07 15:10:00,162.45000000000002,5.81
2021-04-07 16:10:00,175.43,5.55
2021-04-07 17:10:00,76.05000000000001,5.52
2021-04-07 18:10:00,10.2,5.18
2021-04-07 19:10:00,0.0,4.27
2021-04-07 20:10:00,0.0,3.79
2021-04-07 21:10:00,0.0,3.13
2021-04-07 22:10:00,0.0,2.39
2021-04-07 23:10:00,0.0,1.6
2021-04-08 00:10:00,0.0,1.02
2021-04-08 01:10:00,0.0,-0.02
2021-04-08 02:10:00,0.0,-0.81
2021-04-08 03:10:00,0.0,-1.03
2021-04-08 04:10:00,0.0,-0.55
2021-04-08 05:10:00,0.0,-0.03
2021-04-08 06:10:00,44.68000000000001,0.82
2021-04-08 07:10:00,114.53999999999999,2.9
2021-04-08 08:10:00,208.69,4.66
2021-04-08 09:10:00,266.64,5.79
2021-04-08 10:10:00,313.6,6.34
2021-04-08 11:10:00,341.65999999999997,7.23
2021-04-08 12:10:00,345.0199999999999,7.7
2021-04-08 13:10:00,335.78000000000003,8.39
2021-04-08 14:10:00,207.09,8.94
2021-04-08 15:10:00,249.67,9.41
2021-04-08 16:10:00,155.63,9.37
2021-04-08 17:10:00,90.16000000000001,8.61
2021-04-08 18:10:00,33.32,7.49
2021-04-08 19:10:00,0.0,6.49
2021-04-08 20:10:00,0.0,5.69
2021-04-08 21:10:00,0.0,5.3
2021-04-08 22:10:00,0.0,4.95
2021-04-08 23:10:00,0.0,5.01
2021-04-09 00:10:00,0.0,4.89
2021-04-09 01:10:00,0.0,4.43
2021-04-09 02:10:00,0.0,4.26
2021-04-09 03:10:00,0.0,4.0
2021-04-09 04:10:00,0.0,3.69
2021-04-09 05:10:00,0.0,3.48
2021-04-09 06:10:00,61.12,3.42
2021-04-09 07:10:00,156.32000000000002,4.83
2021-04-09 08:10:00,204.83999999999997,6.89
2021-04-09 09:10:00,241.72,8.42
2021-04-09 10:10:00,316.28999999999996,9.45
2021-04-09 11:10:00,334.15,10.1
2021-04-09 12:10:00,326.51,10.6
2021-04-09 13:10:00,338.72999999999996,10.32
2021-04-09 14:10:00,193.96,10.88
2021-04-09 15:10:00,127.02000000000001,10.87
2021-04-09 16:10:00,192.43,10.54
2021-04-09 17:10:00,84.58,9.54
2021-04-09 18:10:00,6.49,8.99
2021-04-09 19:10:00,0.0,7.85
2021-04-09 20:10:00,0.0,7.03
2021-04-09 21:10:00,0.0,6.54
2021-04-09 22:10:00,0.0,5.93
2021-04-09 23:10:00,0.0,5.3
2021-04-10 00:10:00,0.0,4.93
2021-04-10 01:10:00,0.0,4.46
2021-04-10 02:10:00,0.0,4.07
2021-04-10 03:10:00,0.0,3.91
2021-04-10 04:10:00,0.0,3.66
2021-04-10 05:10:00,0.0,3.89
2021-04-10 06:10:00,16.689999999999998,4.26
2021-04-10 07:10:00,41.72,5.39
2021-04-10 08:10:00,81.58,6.0
2021-04-10 09:10:00,130.72,6.43
2021-04-10 10:10:00,118.66,7.05
2021-04-10 11:10:00,138.13,7.39
2021-04-10 12:10:00,121.45,7.53
2021-04-10 13:10:00,133.5,7.52
2021-04-10 14:10:00,124.23,7.69
2021-04-10 15:10:00,218.9,7.88
2021-04-10 16:10:00,121.79,7.63
2021-04-10 17:10:00,66.36999999999999,7.0
2021-04-10 18:10:00,32.25,6.17
2021-04-10 19:10:00,0.0,4.97
2021-04-10 20:10:00,0.0,4.11
2021-04-10 21:10:00,0.0,3.35
2021-04-10 22:10:00,0.0,2.86
2021-04-10 23:10:00,0.0,2.48
2021-04-11 00:10:00,0.0,2.12
2021-04-11 01:10:00,0.0,1.45
2021-04-11 02:10:00,0.0,1.13
2021-04-11 03:10:00,0.0,0.64
2021-04-11 04:10:00,0.0,0.47
2021-04-11 05:10:00,0.0,0.36
2021-04-11 06:10:00,73.71,0.28
2021-04-11 07:10:00,148.0,1.4
2021-04-11 08:10:00,221.48,2.84
2021-04-11 09:10:00,277.79,4.37
2021-04-11 10:10:00,329.23,5.6
2021-04-11 11:10:00,324.59000000000003,6.7
2021-04-11 12:10:00,254.55,7.44
2021-04-11 13:10:00,306.26,8.15
2021-04-11 14:10:00,296.82,8.21
2021-04-11 15:10:00,229.72,8.11
2021-04-11 16:10:00,205.79999999999998,7.51
2021-04-11 17:10:00,151.09,6.65
2021-04-11 18:10:00,70.62,6.01
2021-04-11 19:10:00,0.0,4.37
2021-04-11 20:10:00,0.0,3.37
2021-04-11 21:10:00,0.0,2.61
2021-04-11 22:10:00,0.0,1.79
2021-04-11 23:10:00,0.0,0.74
2021-04-12 00:10:00,0.0,-0.12
2021-04-12 01:10:00,0.0,-0.72
2021-04-12 02:10:00,0.0,-1.22
2021-04-12 03:10:00,0.0,-1.67
2021-04-12 04:10:00,0.0,-2.17
2021-04-12 05:10:00,0.0,-2.38
2021-04-12 06:10:00,45.709999999999994,-2.01
2021-04-12 07:10:00,117.63,0.77
2021-04-12 08:10:00,198.28999999999996,1.62
2021-04-12 09:10:00,195.78,3.0
2021-04-12 10:10:00,215.53999999999996,4.78
2021-04-12 11:10:00,234.96,6.15
2021-04-12 12:10:00,343.28000000000003,6.98
2021-04-12 13:10:00,351.39000000000004,7.86
2021-04-12 14:10:00,300.15999999999997,8.48
2021-04-12 15:10:00,267.23,8.65
2021-04-12 16:10:00,207.05999999999997,8.33
2021-04-12 17:10:00,151.72,7.89
2021-04-12 18:10:00,36.83,7.17
2021-04-12 19:10:00,0.0,6.37
2021-04-12 20:10:00,0.0,4.16
2021-04-12 21:10:00,0.0,4.03
2021-04-12 22:10:00,0.0,3.65
2021-04-12 23:10:00,0.0,2.88
2021-04-13 00:10:00,0.0,2.24
2021-04-13 01:10:00,0.0,1.83
2021-04-13 02:10:00,0.0,1.48
2021-04-13 03:10:00,0.0,1.1
2021-04-13 04:10:00,0.0,0.69
2021-04-13 05:10:00,0.0,0.32
2021-04-13 06:10:00,113.12,0.03
2021-04-13 07:10:00,186.58,1.57
2021-04-13 08:10:00,230.13,5.8
2021-04-13 09:10:00,258.31,7.33
2021-04-13 10:10:00,328.04,8.48
2021-04-13 11:10:00,354.18,8.83
2021-04-13 12:10:00,295.42,9.04
2021-04-13 13:10:00,143.70000000000002,9.11
2021-04-13 14:10:00,200.48,9.28
2021-04-13 15:10:00,238.48,9.5
2021-04-13 16:10:00,182.23999999999998,8.89
2021-04-13 17:10:00,134.98,8.75
2021-04-13 18:10:00,80.81,7.86
2021-04-13 19:10:00,0.0,6.76
2021-04-13 20:10:00,0.0,5.27
2021-04-13 21:10:00,0.0,4.13
2021-04-13 22:10:00,0.0,3.19
2021-04-13 23:10:00,0.0,2.2
2021-04-14 00:10:00,0.0,1.16
2021-04-14 01:10:00,0.0,0.1
2021-04-14 02:10:00,0.0,-0.79
2021-04-14 03:10:00,0.0,-1.44
2021-04-14 04:10:00,0.0,-1.87
2021-04-14 05:10:00,0.0,-1.89
2021-04-14 06:10:00,65.67,-1.02
2021-04-14 07:10:00,188.43,2.95
2021-04-14 08:10:00,235.5,6.66
2021-04-14 09:10:00,266.34000000000003,8.77
2021-04-14 10:10:00,337.29,9.63
2021-04-14 11:10:00,338.71999999999997,10.25
2021-04-14 12:10:00,258.34,10.47
2021-04-14 13:10:00,124.23,10.34
2021-04-14 14:10:00,131.65,10.32
2021-04-14 15:10:00,233.65,10.16
2021-04-14 16:10:00,183.55,9.95
2021-04-14 17:10:00,132.26999999999998,9.45
2021-04-14 18:10:00,80.36,8.65
2021-04-14 19:10:00,0.0,6.74
2021-04-14 20:10:00,0.0,5.25
2021-04-14 21:10:00,0.0,4.11
2021-04-14 22:10:00,0.0,3.12
2021-04-14 23:10:00,0.0,1.96
2021-04-15 00:10:00,0.0,0.96
2021-04-15 01:10:00,0.0,0.13
2021-04-15 02:10:00,0.0,-0.41
2021-04-15 03:10:00,0.0,-0.52
2021-04-15 04:10:00,0.0,-0.76
2021-04-15 05:10:00,0.0,-0.89
2021-04-15 06:10:00,128.81,-0.45
2021-04-15 07:10:00,200.08,1.94
2021-04-15 08:10:00,242.70999999999998,4.39
2021-04-15 09:10:00,282.94,6.13
2021-04-15 10:10:00,311.78,7.15
2021-04-15 11:10:00,360.87,7.84
2021-04-15 12:10:00,373.19000000000005,8.22
2021-04-15 13:10:00,160.39,8.24
2021-04-15 14:10:00,216.5,8.58
2021-04-15 15:10:00,108.48,8.61
2021-04-15 16:10:00,114.03,8.55
2021-04-15 17:10:00,56.550000000000004,7.87
2021-04-15 18:10:00,55.459999999999994,6.91
2021-04-15 19:10:00,0.0,6.08
2021-04-15 20:10:00,0.0,5.22
2021-04-15 21:10:00,0.0,4.24
2021-04-15 22:10:00,0.0,3.12
2021-04-15 23:10:00,0.0,2.24
2021-04-16 00:10:00,0.0,1.51
2021-04-16 01:10:00,0.0,1.0
2021-04-16 02:10:00,0.0,0.56
2021-04-16 03:10:00,0.0,0.19
2021-04-16 04:10:00,0.0,-0.19
2021-04-16 05:10:00,0.0,-0.55
2021-04-16 06:10:00,116.37,-0.18
2021-04-16 07:10:00,182.68,1.97
2021-04-16 08:10:00,250.63,4.51
2021-04-16 09:10:00,278.27,6.42
2021-04-16 10:10:00,307.46000000000004,7.74
2021-04-16 11:10:00,353.54999999999995,8.51
2021-04-16 12:10:00,359.74,8.99
2021-04-16 13:10:00,364.85,8.89
2021-04-16 14:10:00,335.11999999999995,8.92
2021-04-16 15:10:00,285.23,8.85
2021-04-16 16:10:00,227.45,8.67
2021-04-16 17:10:00,164.94,8.67
2021-04-16 18:10:00,63.739999999999995,8.08
2021-04-16 19:10:00,0.0,7.52
2021-04-16 20:10:00,0.0,6.27
2021-04-16 21:10:00,0.0,5.45
2021-04-16 22:10:00,0.0,4.7
2021-04-16 23:10:00,0.0,3.63
2021-04-17 00:10:00,0.0,3.01
2021-04-17 01:10:00,0.0,2.28
2021-04-17 02:10:00,0.0,1.26
2021-04-17 03:10:00,0.0,0.71
2021-04-17 04:10:00,0.0,0.27
2021-04-17 05:10:00,0.0,-0.05
2021-04-17 06:10:00,140.12,0.23
2021-04-17 07:10:00,212.41000000000003,2.6
2021-04-17 08:10:00,256.40999999999997,5.38
2021-04-17 09:10:00,284.97,7.55
2021-04-17 10:10:00,302.28000000000003,8.71
2021-04-17 11:10:00,312.07,9.55
2021-04-17 12:10:00,311.05,10.27
2021-04-17 13:10:00,304.77,10.9
2021-04-17 14:10:00,288.47,11.31
2021-04-17 15:10:00,264.42,11.52
2021-04-17 16:10:00,230.89999999999998,11.44
2021-04-17 17:10:00,180.24,11.08
2021-04-17 18:10:00,15.76,10.42
2021-04-17 19:10:00,0.0,8.97
2021-04-17 20:10:00,0.0,7.01
2021-04-17 21:10:00,0.0,5.08
2021-04-17 22:10:00,0.0,4.01
2021-04-17 23:10:00,0.0,2.93
2021-04-18 00:10:00,0.0,2.12
2021-04-18 01:10:00,0.0,1.62
2021-04-18 02:10:00,0.0,1.24
2021-04-18 03:10:00,0.0,1.56
2021-04-18 04:10:00,0.0,2.47
2021-04-18 05:10:00,0.0,1.6
2021-04-18 06:10:00,132.82999999999998,0.39
2021-04-18 07:10:00,207.26000000000002,3.51
2021-04-18 08:10:00,260.98,6.79
2021-04-18 09:10:00,294.5,8.46
2021-04-18 10:10:00,314.41,9.51
2021-04-18 11:10:00,346.47,10.3
2021-04-18 12:10:00,332.98,10.93
2021-04-18 13:10:00,309.73,11.42
2021-04-18 14:10:00,299.13,11.86
2021-04-18 15:10:00,274.0,12.26
2021-04-18 16:10:00,234.79,12.29
2021-04-18 17:10:00,187.65,12.06
2021-04-18 18:10:00,110.33000000000001,11.35
2021-04-18 19:10:00,0.0,9.69
2021-04-18 20:10:00,0.0,7.48
2021-04-18 21:10:00,0.0,5.69
2021-04-18 22:10:00,0.0,4.29
2021-04-18 23:10:00,0.0,3.2
2021-04-19 00:10:00,0.0,2.37
2021-04-19 01:10:00,0.0,1.87
2021-04-19 02:10:00,0.0,1.69
2021-04-19 03:10:00,0.0,1.62
2021-04-19 04:10:00,0.0,0.87
2021-04-19 05:10:00,0.0,0.1
2021-04-19 06:10:00,134.35,0.66
2021-04-19 07:10:00,218.44,4.35
2021-04-19 08:10:00,264.75,7.71
2021-04-19 09:10:00,294.93,9.8
2021-04-19 10:10:00,312.90999999999997,11.12
2021-04-19 11:10:00,323.0,12.11
2021-04-19 12:10:00,323.66999999999996,12.91
2021-04-19 13:10:00,325.56,13.58
2021-04-19 14:10:00,320.75,14.03
2021-04-19 15:10:00,294.18,14.37
2021-04-19 16:10:00,239.49,14.05
2021-04-19 17:10:00,188.16,13.04
2021-04-19 18:10:00,103.63,11.8
2021-04-19 19:10:00,0.0,10.14
2021-04-19 20:10:00,0.0,8.47
2021-04-19 21:10:00,0.0,7.34
2021-04-19 22:10:00,0.0,6.05
2021-04-19 23:10:00,0.0,6.51
2021-04-20 00:10:00,0.0,5.83
2021-04-20 01:10:00,0.0,5.04
2021-04-20 02:10:00,0.0,4.4
2021-04-20 03:10:00,0.0,3.77
2021-04-20 04:10:00,0.0,3.13
2021-04-20 05:10:00,0.0,2.56
2021-04-20 06:10:00,147.84,2.88
2021-04-20 07:10:00,221.26000000000002,6.03
2021-04-20 08:10:00,268.96,9.33
2021-04-20 09:10:00,299.43,11.22
2021-04-20 10:10:00,317.97,12.65
2021-04-20 11:10:00,339.42,13.83
2021-04-20 12:10:00,362.86999999999995,14.54
2021-04-20 13:10:00,372.20000000000005,14.85
2021-04-20 14:10:00,341.4,15.05
2021-04-20 15:10:00,293.46999999999997,14.54
2021-04-20 16:10:00,221.94,14.18
2021-04-20 17:10:00,101.78,13.9
2021-04-20 18:10:00,82.26,13.29
2021-04-20 19:10:00,0.0,11.44
2021-04-20 20:10:00,0.0,10.12
2021-04-20 21:10:00,0.0,9.39
2021-04-20 22:10:00,0.0,8.39
2021-04-20 23:10:00,0.0,8.81
2021-04-21 00:10:00,0.0,7.6
2021-04-21 01:10:00,0.0,5.67
2021-04-21 02:10:00,0.0,4.94
2021-04-21 03:10:00,0.0,4.36
2021-04-21 04:10:00,0.0,4.3
2021-04-21 05:10:00,0.0,4.3
2021-04-21 06:10:00,90.25999999999999,4.9
2021-04-21 07:10:00,220.35000000000002,6.72
2021-04-21 08:10:00,273.06,8.85
2021-04-21 09:10:00,311.21999999999997,10.64
2021-04-21 10:10:00,362.77000000000004,12.21
2021-04-21 11:10:00,386.54999999999995,13.2
2021-04-21 12:10:00,195.62,13.99
2021-04-21 13:10:00,380.94999999999993,14.1
2021-04-21 14:10:00,342.7,13.96
2021-04-21 15:10:00,297.81,13.57
2021-04-21 16:10:00,247.26,13.07
2021-04-21 17:10:00,183.82999999999998,12.53
2021-04-21 18:10:00,116.57,11.42
2021-04-21 19:10:00,0.0,9.6
2021-04-21 20:10:00,0.0,7.98
2021-04-21 21:10:00,0.0,6.62
2021-04-21 22:10:00,0.0,5.48
2021-04-21 23:10:00,0.0,4.59
2021-04-22 00:10:00,0.0,3.85
2021-04-22 01:10:00,0.0,3.36
2021-04-22 02:10:00,0.0,2.95
2021-04-22 03:10:00,0.0,2.77
2021-04-22 04:10:00,0.0,2.5
2021-04-22 05:10:00,1.86,2.07
2021-04-22 06:10:00,174.54,2.62
2021-04-22 07:10:00,243.46,4.87
2021-04-22 08:10:00,287.87,6.46
2021-04-22 09:10:00,316.76000000000005,7.92
2021-04-22 10:10:00,334.95000000000005,9.36
2021-04-22 11:10:00,344.49,10.72
2021-04-22 12:10:00,345.09999999999997,11.83
2021-04-22 13:10:00,336.5,12.64
2021-04-22 14:10:00,320.24,13.09
2021-04-22 15:10:00,294.75,13.1
2021-04-22 16:10:00,260.71999999999997,12.72
2021-04-22 17:10:00,213.94000000000003,12.0
2021-04-22 18:10:00,136.56,10.88
2021-04-22 19:10:00,0.0,8.87
2021-04-22 20:10:00,0.0,6.95
2021-04-22 21:10:00,0.0,5.39
2021-04-22 22:10:00,0.0,4.16
2021-04-22 23:10:00,0.0,3.31
2021-04-23 00:10:00,0.0,2.73
2021-04-23 01:10:00,0.0,2.31
2021-04-23 02:10:00,0.0,2.04
2021-04-23 03:10:00,0.0,1.85
2021-04-23 04:10:00,0.0,1.74
2021-04-23 05:10:00,2.78,1.67
2021-04-23 06:10:00,176.01000000000002,2.54
2021-04-23 07:10:00,250.39,5.12
2021-04-23 08:10:00,294.46,7.58
2021-04-23 09:10:00,324.3,9.66
2021-04-23 10:10:00,342.96000000000004,11.34
2021-04-23 11:10:00,352.75000000000006,12.67
2021-04-23 12:10:00,352.83,13.66
2021-04-23 13:10:00,344.53000000000003,14.3
2021-04-23 14:10:00,327.57,14.68
2021-04-23 15:10:00,302.15999999999997,14.75
2021-04-23 16:10:00,264.58000000000004,14.49
2021-04-23 17:10:00,221.35,13.89
2021-04-23 18:10:00,143.76,12.81
2021-04-23 19:10:00,0.0,10.51
2021-04-23 20:10:00,0.0,8.52
2021-04-23 21:10:00,0.0,7.08
2021-04-23 22:10:00,0.0,6.05
2021-04-23 23:10:00,0.0,5.35
2021-04-24 00:10:00,0.0,4.87
2021-04-24 01:10:00,0.0,4.65
2021-04-24 02:10:00,0.0,4.47
2021-04-24 03:10:00,0.0,4.31
2021-04-24 04:10:00,0.0,4.15
2021-04-24 05:10:00,5.5600000000000005,3.94
2021-04-24 06:10:00,187.88,4.72
2021-04-24 07:10:00,252.57,7.33
2021-04-24 08:10:00,298.35,9.67
2021-04-24 09:10:00,326.82,11.46
2021-04-24 10:10:00,347.04,12.78
2021-04-24 11:10:00,356.05,13.78
2021-04-24 12:10:00,356.14,14.52
2021-04-24 13:10:00,347.78999999999996,14.93
2021-04-24 14:10:00,331.27000000000004,15.08
2021-04-24 15:10:00,305.36,14.9
2021-04-24 16:10:00,269.99,14.37
2021-04-24 17:10:00,220.63,13.48
2021-04-24 18:10:00,108.82,12.28
2021-04-24 19:10:00,0.0,10.46
2021-04-24 20:10:00,0.0,8.57
2021-04-24 21:10:00,0.0,7.03
2021-04-24 22:10:00,0.0,5.87
2021-04-24 23:10:00,0.0,5.12
2021-04-25 00:10:00,0.0,4.63
2021-04-25 01:10:00,0.0,4.39
2021-04-25 02:10:00,0.0,4.16
2021-04-25 03:10:00,0.0,3.98
2021-04-25 04:10:00,0.0,3.84
2021-04-25 05:10:00,3.71,3.79
2021-04-25 06:10:00,161.47,4.73
2021-04-25 07:10:00,218.99999999999997,6.18
2021-04-25 08:10:00,289.4200000000001,7.15
2021-04-25 09:10:00,331.74,8.3
2021-04-25 10:10:00,355.47,9.12
2021-04-25 11:10:00,359.97999999999996,10.03
2021-04-25 12:10:00,360.9,10.94
2021-04-25 13:10:00,352.18999999999994,11.56
2021-04-25 14:10:00,335.4,11.89
2021-04-25 15:10:00,309.81,11.88
2021-04-25 16:10:00,273.55,11.49
2021-04-25 17:10:00,225.4,10.88
2021-04-25 18:10:00,141.23,9.98
2021-04-25 19:10:00,0.0,9.01
2021-04-25 20:10:00,0.0,7.46
2021-04-25 21:10:00,0.0,6.21
2021-04-25 22:10:00,0.0,5.34
2021-04-25 23:10:00,0.0,4.59
2021-04-26 00:10:00,0.0,3.99
2021-04-26 01:10:00,0.0,3.77
2021-04-26 02:10:00,0.0,3.41
2021-04-26 03:10:00,0.0,3.29
2021-04-26 04:10:00,0.0,3.09
2021-04-26 05:10:00,8.34,3.01
2021-04-26 06:10:00,131.20999999999998,3.49
2021-04-26 07:10:00,208.96,4.9
2021-04-26 08:10:00,304.43,6.22
2021-04-26 09:10:00,339.83000000000004,7.26
2021-04-26 10:10:00,356.75,8.53
2021-04-26 11:10:00,366.76000000000005,9.76
2021-04-26 12:10:00,367.45,10.93
2021-04-26 13:10:00,358.15999999999997,11.78
2021-04-26 14:10:00,342.7,12.35
2021-04-26 15:10:00,315.07,12.56
2021-04-26 16:10:00,278.05,12.4
2021-04-26 17:10:00,228.87000000000003,11.76
2021-04-26 18:10:00,146.39999999999998,10.75
2021-04-26 19:10:00,0.0,9.12
2021-04-26 20:10:00,0.0,7.26
2021-04-26 21:10:00,0.0,5.7
2021-04-26 22:10:00,0.0,4.41
2021-04-26 23:10:00,0.0,3.43
2021-04-27 00:10:00,0.0,2.61
2021-04-27 01:10:00,0.0,1.86
2021-04-27 02:10:00,0.0,0.99
2021-04-27 03:10:00,0.0,0.33
2021-04-27 04:10:00,0.0,-0.22
2021-04-27 05:10:00,11.13,-0.53
2021-04-27 06:10:00,200.45999999999998,1.08
2021-04-27 07:10:00,245.75,4.31
